336166, 4276.533500
336181, 7625.146800
336182, 8255.110700
336185, 4164.116800
336189, 4442.942500
336191, 8289.282000
336192, 8915.023900
336194, 8289.282000
336195, 8289.282000
336196, 4180.790800
336197, 4230.842500
336202, 4343.223400
336228, 6732.403700
336229, 6732.403700
336230, 9554.801300
336231, 8656.516200
336232, 5230.177400
336245, 4020.801900
336246, 4020.801900
336273, 4035.469200
336319, 7089.442800
336326, 4989.563200
336336, 5673.053000
336341, 5500.624400
336345, 4630.668800
336411, 4590.552000
336420, 5517.410400
336421, 5455.660600
336426, 8248.205600
336427, 7451.340700
336438, 4036.658700
336443, 4620.450000
336474, 10437.449900
336475, 12452.669000
336476, 5314.605300
336478, 15275.587400
336480, 10211.537700
336483, 6874.634400
336484, 5275.390900
336485, 4635.276500
336487, 6293.832000
336488, 5209.482100
336489, 5613.141600
336517, 9462.656000
336518, 9462.656000
336520, 7934.084700
336523, 7934.084700
336524, 8774.680500
336525, 6966.741000
336526, 6804.480200
336542, 8337.214800
336543, 8337.214800
336545, 6869.721100
336547, 6736.438100
336559, 4708.311000
336589, 11949.059400
336590, 8667.335700
336591, 13210.737600
336592, 13139.540200
336593, 12944.461000
336596, 4900.838100
336598, 6483.586700
336599, 4533.958900
336602, 5426.194000
336605, 7633.714700
336606, 5782.659700
336648, 5518.314200
336650, 5598.493100
336659, 4674.862500
336660, 5645.597900
336670, 7186.504700
336671, 5381.792000
336720, 5278.395400
336721, 5608.257300
336722, 12758.260500
336723, 6190.072500
336736, 8656.781800
336737, 10486.122600
336738, 33946.199700
336739, 36488.171000
336743, 5824.714800
336745, 5195.548900
336746, 6547.689600
336758, 5941.374400
336762, 4676.630000
336772, 5884.233600
336778, 4401.826500
336779, 4673.965700
336780, 4752.607300
336781, 5414.146500
336786, 4056.847300
336787, 5852.906000
336793, 4851.848400
336795, 11872.095200
336803, 9726.133700
336808, 4090.113000
336812, 4339.832400
336814, 4762.820500
336844, 5045.836700
336845, 5115.822500
336850, 5045.836700
336864, 4175.175400
336872, 7267.154200
336874, 6053.107200
336934, 4286.086200
336975, 5930.108100
336976, 5930.108100
337004, 7917.104000
337055, 4308.933300
337136, 5945.407600
337137, 5945.407600
337145, 4729.473600
337160, 5905.964600
337161, 5905.964600
337381, 5147.656900
337384, 4228.728000
337395, 5638.982100
337397, 4748.406000
337409, 5186.533100
337410, 4437.966700
337432, 4118.716400
337438, 4838.031200
337442, 5504.322700
337526, 4623.262900
337530, 4688.898800
337531, 5822.084600
337533, 5328.353800
337662, 4176.477700
337699, 5367.667300
337700, 5893.870800
337701, 5485.236300
337703, 11440.776600
337705, 8250.794900
337706, 7693.234400
337707, 16344.034000
337708, 15518.683600
337717, 6272.436000
337719, 5241.248100
337720, 8368.212100
337728, 4452.040200
337793, 4334.246500
337810, 4447.342100
337817, 5098.729000
337818, 6003.253300
337821, 6003.253300
337822, 6583.016700
337825, 6583.016700
337828, 6762.784800
337829, 6762.784800
337840, 5136.335800
337847, 6773.140100
337848, 6773.140100
337849, 8761.406800
337851, 8761.406800
337852, 4352.138500
337853, 5709.686000
337854, 6887.186700
337855, 6887.186700
337871, 4578.761800
337872, 4578.761800
337873, 5815.481700
337874, 5815.481700
337890, 4179.331500
337891, 4227.775200
337907, 7150.425600
337911, 7150.425600
337918, 7150.425600
337919, 7150.425600
337920, 7150.425600
337921, 7150.425600
337922, 7150.425600
337923, 7150.425600
337924, 7150.425600
337929, 7150.425600
337930, 7150.425600
337931, 7150.425600
337932, 7150.425600
337933, 7150.425600
337952, 7150.425600
337954, 7150.425600
337970, 7150.425600
337971, 7150.425600
337976, 7150.425600
337977, 7150.425600
337998, 7150.425600
338027, 5003.692000
338043, 5003.692000
338045, 5003.692000
338047, 5003.692000
338048, 5003.692000
338049, 5003.692000
338050, 5003.692000
338051, 5003.692000
338052, 5003.692000
338053, 5003.692000
338054, 5003.692000
338055, 5003.692000
338061, 5003.692000
338064, 5003.692000
338070, 5003.692000
338071, 5003.692000
338077, 5003.692000
338078, 5003.692000
338079, 5003.692000
338080, 5003.692000
338081, 5003.692000
338082, 5003.692000
338083, 5003.692000
338084, 5003.692000
338085, 5003.692000
338086, 5003.692000
338087, 5003.692000
338091, 5003.692000
338151, 8685.453000
338153, 8685.453000
338156, 8685.453000
338157, 8685.453000
338158, 8685.453000
338159, 8685.453000
338160, 8685.453000
338164, 4858.907400
338176, 8685.453000
338177, 8685.453000
338178, 8685.453000
338180, 4858.907400
338181, 4858.907400
338183, 4858.907400
338223, 8685.453000
338253, 8685.453000
338255, 8685.453000
338257, 8685.453000
338258, 4510.391100
338274, 8685.453000
338281, 4858.907400
338282, 4858.907400
338284, 8685.453000
338285, 8685.453000
338307, 8685.453000
338338, 8685.453000
338341, 8685.453000
338342, 8685.453000
338343, 8685.453000
338344, 8685.453000
338350, 8685.453000
338351, 8685.453000
338362, 6733.286500
338363, 6733.286500
338365, 6733.286500
338369, 6733.286500
338388, 5739.105200
338394, 6733.286500
338395, 6733.286500
338408, 4534.636200
338421, 5739.105200
338430, 6733.286500
338433, 6733.286500
338434, 6733.286500
338472, 6733.286500
338473, 6733.286500
338474, 6733.286500
338476, 6733.286500
338477, 6733.286500
338478, 6733.286500
338485, 6733.286500
338491, 6733.286500
338492, 6733.286500
338498, 6733.286500
338508, 6733.286500
338534, 5739.105200
338535, 5739.105200
338546, 5739.105200
338549, 5739.105200
339401, 8685.453000
339402, 6733.286500
339403, 6733.286500
339404, 6733.286500
339405, 6733.286500
339406, 6733.286500
